Place_Id,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Cordinate,Lat,Long,Maps,Image
82,Air Terjun Kanto Lampo,"Air Terjun Kanto Lampo . Ini adalah permata tersembunyi di Bali di mana Anda dapat berendam di air murni, dan berfoto di atas batu karang yang terkenal. Tersembunyi jauh di dalam hutan wilayah Gianyar, Air Terjun Kanto Lampo bisa menjadi pemandangan yang bagus untuk dijelajahi.",Alam,Gianyar,20000,4.7,,"{'lat': -8.5321414, 'lng': 115.329035}",-8.5321414,115.329035,"https://www.google.com/maps/place/Kanto+Lampo+Waterfall/@-8.5321414,115.329035,17z/data=!3m1!4b1!4m5!3m4!1s0x2dd217ff9adc01a1:0xea08b2e84ad7ab23!8m2!3d-8.5321467!4d115.3312231?authuser=0&hl=en",https://www.gotravelly.com/blog/wp-content/uploads/2018/07/kanto-lampo-1200x900.jpg
83,Air Terjun Leke Leke,"Air Terjun Leke Leke adalah tempat wisata di Bali mengenai objek wisata air terjun yang terletak di Desa Antapan, Kecamatan Baturiti, Kabupaten Tabanan. Objek wisata air terjun ini sangat populer di kalangan wisatawan karena menawarkan pemandangan indah yang tiada tara, banyak wisatawan berduyun-duyun ke tempat ini untuk melepas penat dari stress di perkotaan atau sekedar ingin menikmati sensasi yang berbeda dalam liburan mereka di pulau Bali.",Alam,Tabanan,25000,4.5,,"{'lat': -8.3643441, 'lng': 115.1951144}",-8.3643441,115.1951144,"https://www.google.com/maps/place/Leke+Leke+Waterfall/@-8.3643441,115.1951144,17z/data=!3m1!4b1!4m5!3m4!1s0x2dd220d6da4ff65d:0x7b898588ca3ea351!8m2!3d-8.3643494!4d115.1973031?authuser=0&hl=en",https://live.staticflickr.com/65535/46918685925_3c21593f75_h.jpg
84,Bukit Jambul,"Bukit Jambul Karangasem menjadi satu lagi tempat menarik yang bisa dijumpai di Kabupaten Karangasem, Bali. Di tempat ini, para wisatawan akan bisa menyaksikan pemandangan alam Karangasem yang masih hijau dan alami. Keberadaan Bukit Jambul ini semakin menahbiskan Pulau Dewata Bali sebagai provinsi yang memiliki kebijakan wisata ramah lingkungan.",Alam,Karangasem,0,4.5,,"{'lat': -8.4801912, 'lng': 115.3625661}",-8.4801912,115.3625661,"https://www.google.com/maps/place/Bukit+Jambul/@-8.4801912,115.3625661,13z/data=!3m1!4b1!4m5!3m4!1s0x2dd210a15caff747:0xa6f1a9d73f50b716!8m2!3d-8.4802778!4d115.3975?authuser=0&hl=en",https://live.staticflickr.com/8652/16247693801_2e772461a9.jpg
85,Candidasa,Kawasan wisata Candi Dasa Karangasem adalah kawasan resort yang mirip dengan kawasan objek wisata Sanur. Umumnya wisatawan yang berlibur ke Candi Dasa Karangasem karena ingin menikmati suasana yang berbeda dari kawasan pariwisata yang berada di Bali selatan.,Alam,Karangasem,0,4.3,,"{'lat': -8.5099857, 'lng': 115.5509602}",-8.5099857,115.5509602,"https://www.google.com/maps/place/Candidasa+Beach/@-8.5099857,115.5509602,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd2092cb3cd7f25:0x871e3813fed35ad5!8m2!3d-8.5099736!4d115.5685065?authuser=0&hl=en",https://balistarisland.com/wp-content/uploads/2016/02/candidasabeach6.jpg
86,Tulamben,"Bagi anda menyukai aktivitas menyelam atau snorkeling (berenang di atas permukaan air laut) maka nama Desa Tulamben tidak akan asing buat anda. Desa Tulamben sebagai salah satu tempat pariwisata di Bali, memiliki keunikan tersendiri untuk tempat rekreasi air di pulau Bali. Keunikan desa Tulamben terdapat pada kapal Liberty jenis USAT (US Army Transport) yang karam pada tahun 1942. Kapal USAT Liberty karam karena ditorpedo oleh kapal selam Jepang pada perang dunia ke-2.",Hobi,Karangasem,500000,4.7,,"{'lat': -8.2741594, 'lng': 115.5755705}",-8.2741594,115.5755705,"https://www.google.com/maps/place/Tulamben+US+Liberty+Wreck+Ship/@-8.2741594,115.5755705,14z/data=!4m5!3m4!1s0x2dd1ff1609f90d39:0x7c42693d22efc668!8m2!3d-8.2742022!4d115.5930373?authuser=0&hl=en",https://live.staticflickr.com/4190/34325634022_041972b4c3_4k.jpg
87,Amed Beach,"Pemandangan pantai di Amed sangat fantastis, terutama di pagi hari saat matahari terbit. Maka itu, Pantai Amed Karangasem Bali adalah tempat yang sangat baik untuk Anda kunjungi, jika Anda mencari tempat liburan yang tenang dan jauh dari keramaian.",Alam,Karangasem,0,4.6,,"{'lat': -8.3353526, 'lng': 115.6161036}",-8.3353526,115.6161036,"https://www.google.com/maps/place/Amed+Beach/@-8.3353526,115.6161036,13z/data=!4m5!3m4!1s0x2dd2007d2b57f8e1:0x9178b79de46df737!8m2!3d-8.3354249!4d115.6576354?authuser=0&hl=en",https://live.staticflickr.com/3625/5845568225_56f954bfb6_b.jpg
88,Tenganan,"Keunikan desa Tenganan Karangasem sebagai daya tarik wisata terdapat pada bangunan penduduk yang masih traditional, tenunan kain gringsing, serta acara perang pandan.",Budaya,Karangasem,10000,4.4,,"{'lat': -8.4767897, 'lng': 115.5491259}",-8.4767897,115.5491259,"https://www.google.com/maps/place/Tenganan+Pegeringsingan+Village/@-8.4767897,115.5491259,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd20f5255555555:0x7cef2106aaef2da3!8m2!3d-8.4768604!4d115.5665902?authuser=0&hl=en",https://live.staticflickr.com/3461/3820322880_e7d51bd5ae_k.jpg
89,Labuan Amuk,"Tujuan utama dari sebagian besar wisatawan saat mengunjungi pantai Amuk Bay di Karangasem adalah untuk menikmati keindahan panorama alam bawah laut yang masih alami. Ada banyak cara yang wisatawan gunakan untuk dapat menikmati keindahan alam bawah laut Amuk Bay, seperti melakukan aktivitas diving, snorkeling bahkan melakukan aktivitas wisata kapal selam.",Hobi,Karangasem,15000,4.4,,"{'lat': -8.4763824, 'lng': 115.4268468}",-8.4763824,115.4268468,"https://www.google.com/maps/place/Pelabuhan+Amuk/@-8.4763824,115.4268468,11z/data=!4m9!1m2!2m1!1spantai+amuk!3m5!1s0x2dd20e4f912f4f93:0x8fb674b95044d2c6!8m2!3d-8.5176924!4d115.5068814!15sCgtwYW50YWkgYW11a1oNIgtwYW50YWkgYW11a5IBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNMGJFOUhURVYzRUFF?authuser=0&hl=en",https://live.staticflickr.com/7403/9477038107_9ae0d9f967_c.jpg
90,Pantai Padang Bai,"Objek wisata Pantai Padang Bai menawarkan pasir putih dengan ombak laut yang sangat tenang dan perairan dangkal. Karena perairan pantai Padang Bai sangat tenang dan dangkal, maka pada sore hari, banyak wisatawan lokal mengajak anak-anak mereka berenang di perairan pantai Padang Bai.",Alam,Karangasem,0,4.5,,"{'lat': -8.5309661, 'lng': 115.5058895}",-8.5309661,115.5058895,"https://www.google.com/maps/place/Padang+Bai+Beach/@-8.5309661,115.5058895,16z/data=!3m1!4b1!4m5!3m4!1s0x2dd20e663533dd61:0x9fb794caf1bad457!8m2!3d-8.5306578!4d115.5096385?authuser=0&hl=en",https://live.staticflickr.com/65535/14431205666_011c23a41c_k.jpg
91,Pantai Bias Tugel,"Daya tarik utama dari Bias Tugel beach terdapat pada lokasinya yang tersembunyi karena terisolasi area bukit batu karang. Hal ini membuat Bias Tugel beach tidak terlalu ramai dengan pengunjung. Selain itu, pasir pantai berwarna putih dan sedikit bercampur dengan pasir hitam. Jadi Bias Tugel Beach tidak memiliki pasir putih seperti halnya pantai Melasti Ungasan atau pantai Padang-Padang.",Alam,Karangasem,5000,4.5,,"{'lat': -8.5361364, 'lng': 115.4739279}",-8.5361364,115.4739279,"https://www.google.com/maps/place/Bias+Tugel+Beach/@-8.5361364,115.4739279,13z/data=!3m1!4b1!4m5!3m4!1s0x2dd20e657fe1b24b:0x39bfc47b60755279!8m2!3d-8.536223!4d115.5088618?authuser=0&hl=en",https://live.staticflickr.com/2924/14041723732_020daa4de6_b.jpg
92,Pantai Virgin Perasi Karangasem,"Virgin Beach Bali dapat di katakan sebagai salah satu pantai terbaik di Bali timur dan sangat sering di sebutkan dalam buku panduan wisata perjalanan luar negeri. Pasir di pantai Virgin Beach warnanya tidak benar-benar putih, lebih condong berwarna kuning, dan sedikit bercampur dengan pasir hitam, tapi di kenal dengan sebutan pantai pasir putih.",Alam,Karangasem,10000,4.5,,"{'lat': -8.5013217, 'lng': 115.5756065}",-8.5013217,115.5756065,"https://www.google.com/maps/place/Virgin+Beach,+Karangasem,+Bali/@-8.5013217,115.5756065,13z/data=!4m5!3m4!1s0x2dd2087bd100001d:0xa3128aa9273f7d3e!8m2!3d-8.5014083!4d115.6105404?authuser=0&hl=en",https://live.staticflickr.com/7097/7174576570_7d65b670f1_b.jpg
93,Pura Goa Lawah,"Goa Lawah terdiri dari kata goa dan lawah. Kata Lawah adalah bahasa Bali yang berarti kelelawar. Jika di terjemahkan, maka artinya adalah pura Goa Kelelawar. Jadi pura Goa Lawah merupakan sebuah pura dan pada dalam area pura terdapat sebuah goa yang di huni ribuan kelelawar. Pemandangan di pura ini sangat khas dan unik. Keunikan pura ini terdapat pada goa yang berada di bawah pepohonan rindang. Selain itu di dalam dinding mulut gua terdapat banyak kelelawar bergantungan.",Budaya,Klungkung,15000,4.7,,"{'lat': -8.5515731, 'lng': 115.4688279}",-8.5515731,115.4688279,"https://www.google.com/maps/place/Goa+Lawah+Temple/@-8.5515731,115.4688279,17z/data=!3m1!4b1!4m5!3m4!1s0x2dd212002b27b8a9:0x64d9703162191aad!8m2!3d-8.5515375!4d115.468823?authuser=0&hl=en",https://live.staticflickr.com/8777/16850504407_3aa6938e5b_h.jpg
94,Pantai Kusamba,"Pantai Kusamba adalah salah satu dari banyak pantai berpasir hitam yang tenang dan eksotis di Bali Timur. Ini menonjol karena tambak garam tradisionalnya, yang berusia hampir 1.000 tahun. Peternakan dijalankan oleh penduduk desa setempat yang juga mencari nafkah dari memancing. Pada pagi hari yang cerah, Anda biasanya dapat melihat sekilas para nelayan setempat melakukan rutinitas sehari-hari mereka, menyiapkan jaring mereka dan bekerja sama untuk mengangkut  jukung  (cadik kayu) mereka ke laut. Sementara itu, kelompok lain biasanya akan sibuk memanen garam di petak-petak terdekat.",Alam,Klungkung,0,4.1,,"{'lat': -8.5636564, 'lng': 115.4343289}",-8.5636564,115.4343289,"https://www.google.com/maps/place/Kusamba+Beach/@-8.5636564,115.4343289,14z/data=!4m9!1m2!2m1!1spantai+kusamba!3m5!1s0x2dd20e705781a8df:0xe5f1edb71a38b5d4!8m2!3d-8.5636564!4d115.4518384!15sCg5wYW50YWkga3VzYW1iYVoQIg5wYW50YWkga3VzYW1iYZIBBWJlYWNomgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU41YzNOcFNGTjNFQUU?authuser=0&hl=en",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTruq2McSvVukV2ngbmCQps737LomQtNe6zwg&usqp=CAU
95,Taman Kertha Gosa,"Hal utama yang menjadi daya tarik tempat wisata taman Kerta Gosa adalah arsitektur bangunan yang mencirikan arsitektur khas Bali abad 17. Keindahan arsitektur terutama terlihat pada bangunan Bale Kambang, yang di kelilingi kolam yang disebut Taman Gili. Karena terdapat kolam mengelilingi Bale Kambang, maka untuk dapat memasukai area bangunan Bale Kambang, pengunjung akan melewati jembatan dari batu-bata.",Budaya,Klungkung,15000,4.5,,"{'lat': -8.5356552, 'lng': 115.3854711}",-8.5356552,115.3854711,"https://www.google.com/maps/place/Kertha+Gosa+Park/@-8.5356552,115.3854711,14z/data=!4m9!1m2!2m1!1sKerta+Gosa!3m5!1s0x2dd211154c6b51d9:0xd32fe6608e383c8!8m2!3d-8.5357743!4d115.4029448!15sCgpLZXJ0YSBHb3NhWgwiCmtlcnRhIGdvc2GSAQRwYXJr?authuser=0&hl=en",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/c3/3b/7d/templo.jpg?w=1200&h=1200&s=1
96,Pasar Seni Sukawati,"Pasar tradisional Sukawati tempat yang sangat tepat untuk anda ingin berbelanja barang harga murah. Walaupuan anda tidak ingin berbelanja, namun hanya ingin melihat jenis oleh-oleh atau kerajinan khas pulau Bali, pasar tradisional Sukawati cocok untuk anda kunjungi.",Budaya,Gianyar,0,4.3,,"{'lat': -8.5964879, 'lng': 115.2651387}",-8.5964879,115.2651387,"https://www.google.com/maps/place/Sukawati+Art+Market/@-8.5964879,115.2651387,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd23e28616c410d:0x960eaffe9f543e3c!8m2!3d-8.5965307!4d115.2826055?authuser=0&hl=en",https://thumb.viva.co.id/media/frontend/thumbs3/2019/03/19/5c90b62d40051-lima-trik-belanja-murah-di-pasar-seni-sukawati-bali_1265_711.jpg
97,Bukit Cinta,Area bukit Cinta banyak di kunjungi wisatawan yang suka jalan-jalan di area bukit hijau terutama menjelang matahari terbenam. Jalan-jalan di area bukit Cinta Ubud terkenal dengan nama Campuhan Ridge Walk.,Alam,Gianyar,0,4.5,,"{'lat': -8.4993039, 'lng': 115.2375716}",-8.4993039,115.2375716,"https://www.google.com/maps/place/Bukit+Campuhan/@-8.4993039,115.2375716,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd23d3968fd1da5:0x90fb03bfae62a888!8m2!3d-8.4993467!4d115.2550384?authuser=0&hl=en",https://h8r3x6j3.rocketcdn.me/wp-content/uploads/2019/11/bukit-cinta-bali-viewpoint.jpg
98,Museum Blanco,"Museum lukisannya ada di objek wisata Ubud Bali. Don Antonio Blanco maestro lukis kelahiran Filipina dan terkenal sebagai seniman eksentrik. Ini akan dapat anda lihat dari bentuk museum dan lukisan. Lokasi museum Blanco Ubud, terletak di puncak bukit dan menghadap ke lembah sungai Campuhan.",Budaya,Gianyar,35000,4.3,,"{'lat': -8.5055928, 'lng': 115.2542561}",-8.5055928,115.2542561,"https://www.google.com/maps/place/The+Blanco+Renaissance+Museum/@-8.5055928,115.2542561,15z/data=!4m5!3m4!1s0x0:0x3c7b62c135ac609!8m2!3d-8.5055928!4d115.2542561?sa=X&ved=0ahUKEwi6npDfiLTNAhUBi5QKHfLvC3sQ_BIIhQEwDw&shorturl=1",https://media.suara.com/pictures/653x366/2019/10/12/36288-museum-blanco-renaissance-bali.jpg
99,Museum Puri Lukisan,"Jika anda ingin spesifik melihat koleksi lukisan dari seniman lokal Ubud, Museum Puri Lukisan Ubud salah satu yang dapat anda kunjungi. Selain lukisan karya pelukis lokal Ubud, daya tarik utama yang membuat banyak wisatawan berkunjung ke Museum Puri Lukisan terletak pada bangunan arsitektur khas Bali yang sangat megah.",Budaya,Gianyar,85000,4.3,,"{'lat': -8.5052035, 'lng': 115.2602709}",-8.5052035,115.2602709,"https://www.google.co.id/maps/place/Museum+Puri+Lukisan/@-8.5052035,115.2602709,15z/data=!4m5!3m4!1s0x0:0x1cf8abb996ec8402!8m2!3d-8.5052035!4d115.2602709",https://live.staticflickr.com/8067/8220724993_36abd982e1_h.jpg
100,Museum Neka,"Jika anda ingin melihat salah satu karya pelukis terkenal Indonesia, yaitu pak Affandi. Maka Museum Neka Ubud, harus ada dalam jadwal liburan anda di Bali. Karena di Museum Neka Ubud, terdapat 2 koleksi lukisan karya Affandi.",Budaya,Gianyar,75000,4.4,,"{'lat': -8.4921172, 'lng': 115.2538212}",-8.4921172,115.2538212,"https://www.google.co.id/maps/place/Neka+Art+Museum/@-8.4921172,115.2538212,15z/data=!4m5!3m4!1s0x0:0xf2a74dcfe819a3a!8m2!3d-8.4924592!4d115.2535174",https://live.staticflickr.com/65535/51694325074_9565db6ae6_h.jpg
101,Pura Gunung Kawi Sebatu,"Jika candi biasanya berdiri di atas sebidang tanah, namun candi Gunung Kawi berada di dalam tebing. Objek wisata candi tebing Gunung Kawi adalah situs purbakala. Daya tarik utama dari objek wisata candi tebing Gunung Kawi, selain terletak pada candi yang berada di dalam tebing, juga karena tempat ini sangat asri, dengan suara germercik air sungai Pakerisan.",Budaya,Gianyar,30000,4.6,,"{'lat': -8.4046433, 'lng': 115.2934603}",-8.4046433,115.2934603,"https://www.google.co.id/maps/place/Pura+Gunung+Kawi+Sebatu/@-8.4046433,115.2934603,17z/data=!3m1!4b1!4m5!3m4!1s0x2dd218ada3476ce9:0x44aa4af6b004f009!8m2!3d-8.4046433!4d115.2934603",https://live.staticflickr.com/65535/46944780965_e1e386ca3f_3k.jpg
102,Rafting Sungai Ayung,"Salah satu alasan banyak wisatawan yang menyukai rafting di sungai Ayung Ubud, karena aktivitas rafting di sungai Ayung Ubud bersifat rekreasi, dengan arus sungai yang tidak kuat.",Hobi,Gianyar,150000,4.6,,"{'lat': -8.446393, 'lng': 115.233799}",-8.446393,115.233799,"https://www.google.co.id/maps/place/Start+Point+Sobek+Ayung+Rafting/@-8.446393,115.233799,15z/data=!4m5!3m4!1s0x0:0x8d8c5ee31d90c7a4!8m2!3d-8.446393!4d115.233799",https://www.water-sport-bali.com/wp-content/uploads/2012/01/ayung-rafting.jpg
103,Pura Taman Saraswati,"Pura Taman Saraswati Ubud adalah Pura Hindu yang di peruntukan untuk tempat memuja Dewi Saraswati. Di pura Taman Saraswati Ubud terdapat ukiran khas Ubud Bali, memiliki kolam bunga teratai, mengelilingi panggung pementasan tari Bali.",Budaya,Gianyar,10000,4.4,,"{'lat': -8.5059569, 'lng': 115.2614926}",-8.5059569,115.2614926,"https://www.google.co.id/maps/place/Pura+Taman+Saraswati/@-8.5059569,115.2614926,15z/data=!4m5!3m4!1s0x0:0xe028854c14cbced9!8m2!3d-8.5059569!4d115.2614926?shorturl=1",https://live.staticflickr.com/7883/46995986992_d056ea9802_4k.jpg
104,Goa Gajah,"Daya tarik yang membuat wisatawan suka berlibur ke objek wisata Goa Gajah, karena Goa Gajah adalah objek wisata arkeologi, dengan keunikan bentuk ukiran dan anda dapat memasuki areal goa. Area ruangan dalam goa sangat kecil. Pada area depan goa terdapat kolam besar dan terdapat lima patung.",Alam,Gianyar,30000,4.2,,"{'lat': -8.5234378, 'lng': 115.2871568}",-8.5234378,115.2871568,"https://www.google.co.id/maps/place/Goa+Gajah/@-8.5234378,115.2871568,15z/data=!4m5!3m4!1s0x0:0xcf6f85fcf798a545!8m2!3d-8.5234378!4d115.2871568?sa=X&ved=0ahUKEwis94aFzLHNAhXDGZQKHZG9A54Q_BIIeTAP&shorturl=1",https://live.staticflickr.com/65535/49801983343_40c6680832_6k.jpg
105,Taman Nusa Bali,"Taman Nusa Bali adalah sebuah taman budaya yang di fokuskan pada budaya Indonesia. Selain itu, di taman budaya ini terdapat begitu banyak informasi yang akan di dapatkan oleh pengunjung. Sebagian besar mengenai kebudayaan dari berbagai suku yang ada di Indonesia.",Budaya,Gianyar,50000,4.3,,"{'lat': -8.5285746, 'lng': 115.3410539}",-8.5285746,115.3410539,"https://www.google.com/maps/place/Taman+Nusa/@-8.5285746,115.3410539,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd216dde1b8da09:0xd36ee4095fe3d8e6!8m2!3d-8.5286174!4d115.3585207",https://m-kuta.com/wp-content/uploads/2018/12/taman-nusa-bali-.jpg
106,Danau Batur,"Danau Batur merupakan danau kawah yang berlokasi Kabupaten Bangli. Lokasinya berada di dalam kaldera gunung berapi aktif, Gunung Batur namanya. Berada di ketinggian 1.050 meter di atas permukaan laut, cocok buat kamu yang mencari suasana sejuk dan jauh dari keramaian.",Alam,Bangli,0,4.6,,"{'lat': -8.2548217, 'lng': 115.332523}",-8.2548217,115.332523,"https://www.google.com/maps/place/Danau+Batur/@-8.2548217,115.332523,12z/data=!3m1!4b1!4m5!3m4!1s0x2dd1f680e7f40cad:0x605760d5a99c0414!8m2!3d-8.258816!4d115.408195",https://www.kintamani.id/wp-content/uploads/Pemandangan-menyejukkan-mata-Danau-Batur-Kintamani.jpg
107,Danau Tamblingan,Kegiatan terbaik yang dapat dilakukan di danau ini adalah tracking menyusuri Danau Buyan hingga Danau Tamblingan. Nikmati kelestarian dan ketenangan alam sekitar dengan berjalan-jalan menyusuri rerimbunan pepohonan dan pemukiman warga lokal. Siswa-siswa sekolah yang senang menyatu dengan alam juga sering menggunakan kawasan Danau Tamblingan sebagai tempat untuk berkemah.,Alam,Bangli,10000,4.7,,"{'lat': -8.2572337, 'lng': 115.0793101}",-8.2572337,115.0793101,"https://www.google.com/maps/place/Lake+Tamblingan/@-8.2572337,115.0793101,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd18602e5bdc255:0x29a7fd33142b9cd5!8m2!3d-8.2570585!4d115.0970101",https://live.staticflickr.com/8738/16833454072_a227b12ea4_k.jpg
108,Pemandian Air Panas Toya Devasya,"Toya Devasya Natural Hot Spring ini tidak hanya menyediakan kolam pemandian air panas saja, tetapi juga resor untuk tempat anda menginap, sehingga anda bisa merasakan suasana alam yang berbeda, tenang dan nyaman jauh dari hiruk pikuk perkotaan. Menikmati liburan keluarga terutama bersama anak-anak akan memberikan pengalaman menarik dan menyenangkan, bahkan tempat ini ideal untuk tujuan wisata bulan madu atau honeymoon.",Hobi,Bangli,70000,4.3,,"{'lat': -8.2503116, 'lng': 115.3988553}",-8.2503116,115.3988553,"https://www.google.com/maps/place/Toya+Devasya/@-8.2503116,115.3988553,19z/data=!3m1!4b1!4m8!3m7!1s0x2dd1f6bf253cb91d:0xeee31ff58137fed6!5m2!4m1!1i2!8m2!3d-8.2503129!4d115.3994026?hl=en",https://toyadevasya.com/storage/gallerys/riF1595563382dWuJa.jpg
109,Pemandian Air Panas Kintamani ,"Toya Bungkah adalah nama pemandian air panas Kintamani dan juga terkenal dengan nama Batur Natural Hot Spring Kintamani. Arti dari nama Toya Bungkah berasal dari dua suku kata, Toya artinya air dan Bungkah artinya bongkahan batu. Karena sumber air panas berasal dari akuifer di kedalaman 635 meter dari permukaan tanah yang memiliki suhu air sekitar 50 derajat celcius.",Hobi,Bangli,70000,4.3,,"{'lat': -8.2512285, 'lng': 115.3980699}",-8.2512285,115.3980699,"https://www.google.com/maps/place/Batur+Natural+Hot+Spring/@-8.2512285,115.3980699,17z/data=!3m1!4b1!4m5!3m4!1s0x2dd1f6bf0e3169af:0x8ef3f92c8a8ab80a!8m2!3d-8.2512338!4d115.4002586?hl=en",https://live.staticflickr.com/3771/9338629799_2f08816969_k.jpg
110,Anjungan Tukad Melangit,"Objek Wisata Anjungan Tukad Melangit di Tembuku Bangli Bali adalah salah satu tempat wisata yang berada di Dusun Antugan, Desa Jehem, Kecamatan Tembuku, Kabupaten Bangli, Bali, Indonesia. Objek Wisata Anjungan Tukad Melangit di Tembuku Bangli Bali adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan. Tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari.",Alam,Bangli,5000,4.1,,"{'lat': -8.3909032, 'lng': 115.3730311}",-8.3909032,115.3730311,"https://www.google.com/maps/place/Anjungan+Tukad+Melangit+(Antugan+Hill)/@-8.3909032,115.3730311,17z/data=!3m1!4b1!4m5!3m4!1s0x2dd21ea9716bc10b:0xfaf5b346bf0fc2f3!8m2!3d-8.3909085!4d115.3752198?hl=en",https://www.ayobali.net/wp-content/uploads/2021/03/Anjungan-Tukad-Melangit.jpg
111,Pantai Jimbaran,"Sebagian besar wisatawan yang berkunjung ke objek wisata pantai Jimbaran, selain mencari hidangan laut khas Bali, ada tujuan lain yaitu melihat pemadangan matahari terbenam atau sunset. Maka itu, pada sore hari menjelang malam, tempat wisata pantai Jimbaran selalu ramai mendapat kunjungan wisatawan. Baik wisatawan mancanegara dan wisatawan domestik.",Alam,Badung,0,4.5,,"{'lat': -8.7750469, 'lng': 115.1562882}",-8.7750469,115.1562882,"https://www.google.com/maps/place/Jimbaran+Beach/@-8.7750469,115.1562882,15z/data=!3m1!4b1!4m5!3m4!1s0x2dd244f35b8a5d05:0xd42d4da6a44aa938!8m2!3d-8.7765946!4d115.1663701?hl=en",https://live.staticflickr.com/4651/25707710087_88132c85f8_z.jpg
112,Pantai Kedonganan,"Pasir pantai di Kedongan berwarna putih kekuningan dengan butiran pantai sedikit kasar. Kebersihan garis pantai sangat terjaga dan bentangan garis pantai sangat panjang dan landai. Saya kurang tahu pasti seberapa panjang garis pantai Kedonganan, pasti sejauh mata memandang.",Alam,Badung,0,4.3,,"{'lat': -8.7620423, 'lng': 115.1678953}",-8.7620423,115.1678953,"https://www.google.com/maps/place/Kedonganan+Beach/@-8.7620423,115.1678953,17z/data=!4m13!1m7!3m6!1s0x2dd244666838fb37:0x262547f2eed34f65!2sJl.+Pantai+Kedonganan,+Kabupaten+Badung,+Bali!3b1!8m2!3d-8.7620476!4d115.170084!3m4!1s0x2dd24468f30f174b:0xdd70159dc4cd2d8e!8m2!3d-8.7607719!4d115.1691842?hl=en",https://live.staticflickr.com/2565/3776826952_cc59ca4e77_z.jpg
113,Pantai Nusa Dua,Pantainya yang menghadap ke timur membuat tempat wisata ini menjadi pantai terbaik untuk wisatawan yang ingin melihat matahari terbit yang sempurna. Di samping air laut yang sangat jernih dan sangat menggoda.,Alam,Badung,0,4.6,,"{'lat': 8.8003678, 'lng': 115.2001329}",8.8003678,115.2001329,"https://www.google.com/maps/place/Nusa+Dua+Beach/@-8.8003678,115.2001329,14z/data=!3m1!4b1!4m5!3m4!1s0x2dd242d6feba16fd:0x84a7328be1e50953!8m2!3d-8.8004121!4d115.2360119?hl=en",https://images.unsplash.com/photo-1592393613858-ed47154c9623?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=870&q=80